"location_id","location_code","location_name","location_description","reported_crs","reported_latitude","reported_longitude","longitude","latitude","domain_state","subregion_id"
2562,"speelmansgat","Speelmansgat","Speelmansgat","ETRS89",51.358986,4.10937,4.10937,51.358986,"core","southern_and_central_north_sea"
9905,"spijkenisse.beerenplaat","Spijkenisse, Beerenplaat","linker oever km 996.1","ETRS89",51.839573,4.420907,4.420907,51.839573,"outside_domain",
5876,"spijkenisse.oudemaas","Spijkenisse, Oude Maas","inlaat voedingskanaal","ETRS89",51.861661,4.333954,4.333954,51.861661,"outside_domain",
2611,"spijkenisse.oudemaas.brug","Spijkenisse, Oude Maas, Brug","voorheen Spijkenissebrug westelijke doorvaart, km1002.6","ETRS89",51.859612,4.33986,4.33986,51.859612,"outside_domain",
11986,"spijk.spijksedijk.rijn.km860.ro","Spijk, Spijkse dijk, Rijn, km 860, ro","Spijk, Spijkse dijk, Rijn, km 860, ro","ETRS89",51.849892,6.134652,6.134652,51.849892,"outside_domain",
12731,"spijk.wijksebol.strand","Strandje Wijkse Bol","Strandje Wijkse Bol","ETRS89",51.761657,5.134235,5.134235,51.761657,"outside_domain",
12122,"spruit","Spruit","Spruit","ETRS89",53.511134,6.439312,6.439312,53.511134,"core","southern_and_central_north_sea"
3669,"spuigoudswaard","Spui Goudswaard","Spui Goudswaard","ETRS89",51.803243,4.27938,4.27938,51.803243,"outside_domain",
11194,"staart","Staart","Staart","ETRS89",52.730365,5.407931,5.407931,52.730365,"core","southern_and_central_north_sea"
98,"stadaantharingvliet.drinkwaterinnnamepunt","Stad aan het Haringvliet, drinkwaterinnnamepunt","Stad aan het Haringvliet, drinkwaterinnnamepunt","ETRS89",51.752834,4.223002,4.223002,51.752834,"outside_domain",
11920,"stadaantharingvliet.strand","Stad aan het Haringvliet, strand","Stad aan het Haringvliet, strand","ETRS89",51.744927,4.241611,4.241611,51.744927,"outside_domain",
11898,"stampersplaat.noord","Stampersplaat, noord","Stampersplaat, noord","ETRS89",51.753087,3.944539,3.944539,51.753087,"core","southern_and_central_north_sea"
12898,"stavenisse","Stavenisse","Stavenisse","ETRS89",51.598,4.004,4.004,51.598,"core","southern_and_central_north_sea"
16127,"stavenisse.badstrand","Stavenisse, badstrand","Stavenisse, badstrand","ETRS89",51.593832,4.003615,4.003615,51.593832,"outside_domain",
7569,"stavenisse.keeten","Stavenisse, keeten","Stavenisse, keeten","ETRS89",51.60037,4.015242,4.015242,51.60037,"core","southern_and_central_north_sea"
4864,"stavoren","Stavoren","voorheen zuid","ETRS89",52.879766,5.359206,5.359206,52.879766,"outside_domain",
15172,"stavoren.gemaalhoogland.buiten","Stavoren gemaal Hoogland buiten","Stavoren gemaal Hoogland buiten","ETRS89",52.87793,5.36396,5.36396,52.87793,"outside_domain",
3908,"stavoren.ijsselmeer","Stavoren IJsselmeer","Stavoren IJsselmeer","ETRS89",52.853469,5.32634,5.32634,52.853469,"core","southern_and_central_north_sea"
8781,"stavoren.itsuderstrand","Stavoren, It Suderstrand","Stavoren, It Suderstrand","ETRS89",52.872139,5.370067,5.370067,52.872139,"outside_domain",
16192,"stavoren.johanfrisokanaal","Stavoren JohanFrisokanaal gemaal Hoogland inlaat","Stavoren JohanFrisokanaal gemaal Hoogland inlaat","ETRS89",52.87805,5.364415,5.364415,52.87805,"outside_domain",
10729,"stavoren.zuid","Stavoren zuid","voorheen noord","ETRS89",52.87923,5.35915,5.35915,52.87923,"outside_domain",
5779,"steenbergen.roosendaalsevliet","Steenbergen, Roosendaalsevliet","Steenbergen, Roosendaalsevliet","ETRS89",51.641197,4.242284,4.242284,51.641197,"core","southern_and_central_north_sea"
5447,"steenbergsesas","Steenbergse Sas","Steenbergse Sas","ETRS89",51.626668,4.254928,4.254928,51.626668,"outside_domain",
11333,"steenwaard.km941","Steenwaard, km 941","Steenwaard, km 941","ETRS89",51.959977,5.196611,5.196611,51.959977,"outside_domain",
17485,"steilebank","Steile Bank","Steile Bank","ETRS89",52.828102,5.629536,5.629536,52.828102,"core","southern_and_central_north_sea"
12257,"stellendam.binnen","Stellendam, binnen","Stellendam, binnen","ETRS89",51.826694,4.050028,4.050028,51.826694,"core","southern_and_central_north_sea"
13738,"stellendam.buiten","Stellendam, buiten","meetboei","ETRS89",51.8317,4.042533,4.042533,51.8317,"core","southern_and_central_north_sea"
2145,"stellendam.buitenhaven","Stellendam, buitenhaven","Stellendam, buitenhaven","ETRS89",51.827028,4.033445,4.033445,51.827028,"core","southern_and_central_north_sea"
17531,"stellendam.haringvlietsluizen.schuif1","Stellendam, Haringvlietsluizen, schuif 1","Stellendam, Haringvlietsluizen, schuif 1","ETRS89",51.836166,4.054383,4.054383,51.836166,"core","southern_and_central_north_sea"
3643,"stellendam.haringvlietsluizen.schuif10","Stellendam, Haringvlietsluizen, schuif 10","Stellendam, Haringvlietsluizen, schuif 10","ETRS89",51.832333,4.0492,4.0492,51.832333,"core","southern_and_central_north_sea"
4209,"stellendam.haringvlietsluizen.schuif11","Stellendam, Haringvlietsluizen, schuif 11","Stellendam, Haringvlietsluizen, schuif 11","ETRS89",51.831883,4.048633,4.048633,51.831883,"core","southern_and_central_north_sea"
9797,"stellendam.haringvlietsluizen.schuif12","Stellendam, Haringvlietsluizen, schuif 12","Stellendam, Haringvlietsluizen, schuif 12","ETRS89",51.831466,4.04805,4.04805,51.831466,"core","southern_and_central_north_sea"
16592,"stellendam.haringvlietsluizen.schuif13","Stellendam, Haringvlietsluizen, schuif 13","Stellendam, Haringvlietsluizen, schuif 13","ETRS89",51.831033,4.047483,4.047483,51.831033,"core","southern_and_central_north_sea"
14753,"stellendam.haringvlietsluizen.schuif14","Stellendam, Haringvlietsluizen, schuif 14","Stellendam, Haringvlietsluizen, schuif 14","ETRS89",51.8306,4.046917,4.046917,51.8306,"core","southern_and_central_north_sea"
13569,"stellendam.haringvlietsluizen.schuif15","Stellendam, Haringvlietsluizen, schuif 15","Stellendam, Haringvlietsluizen, schuif 15","ETRS89",51.830166,4.046333,4.046333,51.830166,"core","southern_and_central_north_sea"
932,"stellendam.haringvlietsluizen.schuif16","Stellendam, Haringvlietsluizen, schuif 16","Stellendam, Haringvlietsluizen, schuif 16","ETRS89",51.82975,4.045767,4.045767,51.82975,"core","southern_and_central_north_sea"
647,"stellendam.haringvlietsluizen.schuif17","Stellendam, Haringvlietsluizen, schuif 17","Stellendam, Haringvlietsluizen, schuif 17","ETRS89",51.829333,4.0452,4.0452,51.829333,"core","southern_and_central_north_sea"
15915,"stellendam.haringvlietsluizen.schuif2","Stellendam, Haringvlietsluizen, schuif 2","Stellendam, Haringvlietsluizen, schuif 2","ETRS89",51.835766,4.053817,4.053817,51.835766,"core","southern_and_central_north_sea"
9950,"stellendam.haringvlietsluizen.schuif3","Stellendam, Haringvlietsluizen, schuif 3","Stellendam, Haringvlietsluizen, schuif 3","ETRS89",51.835366,4.053267,4.053267,51.835366,"core","southern_and_central_north_sea"
18033,"stellendam.haringvlietsluizen.schuif4","Stellendam, Haringvlietsluizen, schuif 4","Stellendam, Haringvlietsluizen, schuif 4","ETRS89",51.8349,4.052617,4.052617,51.8349,"core","southern_and_central_north_sea"
9679,"stellendam.haringvlietsluizen.schuif5","Stellendam, Haringvlietsluizen, schuif 5","Stellendam, Haringvlietsluizen, schuif 5","ETRS89",51.83445,4.05205,4.05205,51.83445,"core","southern_and_central_north_sea"
2578,"stellendam.haringvlietsluizen.schuif6","Stellendam, Haringvlietsluizen, schuif 6","Stellendam, Haringvlietsluizen, schuif 6","ETRS89",51.834016,4.051483,4.051483,51.834016,"core","southern_and_central_north_sea"
11213,"stellendam.haringvlietsluizen.schuif7","Stellendam, Haringvlietsluizen, schuif 7","Stellendam, Haringvlietsluizen, schuif 7","ETRS89",51.833583,4.050917,4.050917,51.833583,"core","southern_and_central_north_sea"
14195,"stellendam.haringvlietsluizen.schuif8","Stellendam, Haringvlietsluizen, schuif 8","Stellendam, Haringvlietsluizen, schuif 8","ETRS89",51.833166,4.05035,4.05035,51.833166,"core","southern_and_central_north_sea"
9729,"stellendam.haringvlietsluizen.schuif9","Stellendam, Haringvlietsluizen, schuif 9","Stellendam, Haringvlietsluizen, schuif 9","ETRS89",51.832733,4.049767,4.049767,51.832733,"core","southern_and_central_north_sea"
9965,"stellendam.naastbinnenhaven","Stellendam, naast binnenhaven","Stellendam, naast binnenhaven","ETRS89",51.82005,4.049983,4.049983,51.82005,"outside_domain",
16018,"stellendam.recreatieterreinrws","Stellendam, recreatieterrein RWS","Stellendam, recreatieterrein RWS","ETRS89",51.823716,4.044816,4.044816,51.823716,"core","southern_and_central_north_sea"
10326,"stellendam.zuiderdiep","Stellendam, Zuiderdiep","Stellendam, Zuiderdiep","ETRS89",51.804103,4.056826,4.056826,51.804103,"outside_domain",
3975,"steurgat.zuid","Steurgat, zuid","Steurgat, zuid","ETRS89",51.767457,4.861397,4.861397,51.767457,"outside_domain",
1635,"stevensweert","Stevensweert","Stevensweert","ETRS89",51.131088,5.841665,5.841665,51.131088,"outside_domain",
16901,"stevensweert.brandt.huiskensplas","Stevensweert, Brandt, Huiskensplas","dagstrand","ETRS89",51.138721,5.859473,5.859473,51.138721,"outside_domain",
14219,"stevensweert.eiland.dekis","Stevensweert, Eiland, De Kis","dagstrand","ETRS89",51.137182,5.857728,5.857728,51.137182,"outside_domain",
3987,"steyl","Belfeld beneden","km 102,697","ETRS89",51.33536,6.116676,6.116676,51.33536,"outside_domain",
8293,"stikkenpolder.stikkpdr","Stikkenpolder, STIKKPDR","Stikkenpolder, STIKKPDR","ETRS89",52.602418,3.379564,3.379564,52.602418,"core","southern_and_central_north_sea"
8049,"stikkenpolder.stkpdr","Stikkenpolder, STKPDR","Stikkenpolder, STKPDR","ETRS89",52.618253,5.90402,5.90402,52.618253,"outside_domain",
17591,"stortemelk","Stortemelk","Stortemelk","ETRS89",53.338992,5.055312,5.055312,53.338992,"core","southern_and_central_north_sea"
6524,"stortemelk.oost","Stortemelk, oost","Stortemelk, oost","ETRS89",53.321314,5.102088,5.102088,53.321314,"core","southern_and_central_north_sea"
3075,"stortemelk.west","Stortemelk, west","Stortemelk, west","ETRS89",53.320717,4.995998,4.995998,53.320717,"core","southern_and_central_north_sea"
11346,"strandeilandharderwijk","Strandeiland Harderwijk","Strandeiland Harderwijk","ETRS89",52.350684,5.612686,5.612686,52.350684,"outside_domain",
994,"strandeilandvanmaurik","Strand Eiland van Maurik","Strand Eiland van Maurik","ETRS89",51.975226,5.421463,5.421463,51.975226,"outside_domain",
4781,"strandnieuwkamperhoek","Strand Nieuw kamperhoek","Strand Nieuw kamperhoek","ETRS89",52.601666,5.647846,5.647846,52.601666,"outside_domain",
8862,"strand.noordpier.velsen","Strand, noordpier, Velsen","Strand, noordpier, Velsen","ETRS89",52.470601,4.564749,4.564749,52.470601,"core","southern_and_central_north_sea"
11446,"strandnulde","Strand Nulde","Strand Nulde","ETRS89",52.271904,5.548364,5.548364,52.271904,"outside_domain",
5288,"strandnulde.zuid","Strand Nulde, zuid","Strand Nulde, zuid","ETRS89",52.266642,5.530751,5.530751,52.266642,"outside_domain",
11049,"strandrcn","Strand RCN","Strand RCN","ETRS89",52.309816,5.546889,5.546889,52.309816,"outside_domain",
1824,"strandrcn.noord","Strand RCN, Noord","Strand RCN, Noord","ETRS89",52.312816,5.548777,5.548777,52.312816,"outside_domain",
10262,"strandschardam","Strand Schardam","Strand Schardam","ETRS89",52.593706,5.021697,5.021697,52.593706,"outside_domain",
8000,"strandstaversekade","Strand Staversekade","Strand Staversekade","ETRS89",52.659846,5.594348,5.594348,52.659846,"outside_domain",
9083,"strandvanlochem.zuidkm13lo","Strand van Lochem, zuid km 13 lo","Strand van Lochem, zuid km 13 lo","ETRS89",52.166041,6.370218,6.370218,52.166041,"outside_domain",
5623,"streefkerk","Streefkerk","Streefkerk","ETRS89",51.907628,4.751275,4.751275,51.907628,"outside_domain",
12858,"streefkerk.lek","Streefkerk, Lek","Streefkerk, Lek","ETRS89",51.9047846,4.7393118,4.7393118,51.9047846,"outside_domain",
5542,"strijensas","Strijensas","Strijensas","ETRS89",51.713066,4.5912,4.5912,51.713066,"outside_domain",
12022,"strontelersluis","Strontelersluis","Strontelersluis","ETRS89",52.921451,5.038166,5.038166,52.921451,"outside_domain",
7505,"surfstrandalmere","Surfstrand Almere","Surfstrand Almere","ETRS89",52.335004,5.205274,5.205274,52.335004,"outside_domain",
12925,"suurhofbrug","Suurhofbrug","Suurhofbrug","ETRS89",51.938523,4.08346,4.08346,51.938523,"outside_domain",
12845,"suurhofbrug.noordzijde","Suurhofbrug, noordzijde","Suurhofbrug, noordzijde","ETRS89",51.937687,4.107234,4.107234,51.937687,"outside_domain",
7109,"swifterbant.ketelmeer","Swifterbant, Ketelmeer","voorheen Ketelmeer, west","ETRS89",52.6055,5.6455,5.6455,52.6055,"outside_domain",
17661,"swifterweg","Swifterweg","Hoge Vaart","ETRS89",52.460358,5.693242,5.693242,52.460358,"outside_domain",
3190,"tennesseehaven","Tennesseehaven","Tennesseehaven","ETRS89",51.963507,4.093561,4.093561,51.963507,"outside_domain",
1152,"terheijde.10kmuitdekust","Ter Heijde, 10 km uit de kust","Ter Heijde, 10 km uit de kust","ETRS89",52.109016,4.087249,4.087249,52.109016,"core","southern_and_central_north_sea"
16490,"terheijde.1kmuitdekust","Ter Heijde, 1 km uit de kust","Ter Heijde, 1 km uit de kust","ETRS89",52.045696,4.168627,4.168627,52.045696,"core","southern_and_central_north_sea"
1495,"terheijde.20kmuitdekust","Ter Heijde, 20 km uit de kust","Ter Heijde, 20 km uit de kust","ETRS89",52.182537,3.992029,3.992029,52.182537,"core","southern_and_central_north_sea"
15217,"terheijde.2kmuitdekust","Ter Heijde, 2 km uit de kust","Ter Heijde, 2 km uit de kust","ETRS89",52.052354,4.159742,4.159742,52.052354,"core","southern_and_central_north_sea"
18183,"terheijde.30kmuitdekust","Ter Heijde, 30 km uit de kust","Ter Heijde, 30 km uit de kust","ETRS89",52.253171,3.899781,3.899781,52.253171,"core","southern_and_central_north_sea"
16113,"terheijde.40kmuitdekust","Ter Heijde, 40 km uit de kust","Ter Heijde, 40 km uit de kust","ETRS89",52.299491,3.770908,3.770908,52.299491,"core","southern_and_central_north_sea"
15943,"terheijde.4kmuitdekust","Ter Heijde, 4 km uit de kust","Ter Heijde, 4 km uit de kust","ETRS89",52.066247,4.141421,4.141421,52.066247,"core","southern_and_central_north_sea"
4688,"terheijde.50kmuitdekust","Ter Heijde, 50 km uit de kust","Ter Heijde, 50 km uit de kust","ETRS89",52.344824,3.643155,3.643155,52.344824,"core","southern_and_central_north_sea"
17163,"terheijde.70kmuitdekust","Ter Heijde, 70 km uit de kust","Ter Heijde, 70 km uit de kust","ETRS89",52.433981,3.389857,3.389857,52.433981,"core","southern_and_central_north_sea"
3928,"terherne.beneden","Terherne beneden","Terherne beneden","ETRS89",53.04323,5.76625,5.76625,53.04323,"outside_domain",
9667,"terherne.boven","Terherne boven","Terherne boven","ETRS89",53.04488,5.7706,5.7706,53.04488,"outside_domain",
13743,"termunten","Termunten","Termunten","ETRS89",53.300257,7.056776,7.056776,53.300257,"outside_domain",
9877,"termunten.zeestrand","Termunten, zeestrand","Termunten, zeestrand","ETRS89",53.302878,7.031538,7.031538,53.302878,"outside_domain",
1774,"termunterzijl","Termunterzijl","Termunterzijl","ETRS89",53.30314,7.036708,7.036708,53.30314,"outside_domain",
5118,"ternaard","Ternaard","Ternaard","ETRS89",53.382799,5.964879,5.964879,53.382799,"outside_domain",
3509,"terneuzen","Terneuzen","Terneuzen","ETRS89",51.336212,3.819812,3.819812,51.336212,"outside_domain",
6191,"terneuzen.boei20","Terneuzen, boei 20","Terneuzen, boei 20","ETRS89",51.346537,3.825487,3.825487,51.346537,"core","southern_and_central_north_sea"
591,"terneuzen.boeiwpt2","Terneuzen, boei WPT2","Terneuzen, boei WPT2","ETRS89",51.349682,3.825365,3.825365,51.349682,"core","southern_and_central_north_sea"
18497,"terneuzen.goesekade","Terneuzen, Goese Kade","Terneuzen, Goese Kade","ETRS89",51.319879,3.82195,3.82195,51.319879,"outside_domain",
2792,"terneuzen.landtong","Terneuzen, landtong","Terneuzen, landtong","ETRS89",51.322031,3.824889,3.824889,51.322031,"outside_domain",
17916,"terneuzen.middenkmntblo","Terneuzen, Midden km ntb lo","Terneuzen, Midden km ntb lo","ETRS89",51.315252,3.82558,3.82558,51.315252,"outside_domain",
10499,"terneuzen.noord","Terneuzen, Noord","Terneuzen, Noord","ETRS89",51.323548,3.819371,3.819371,51.323548,"outside_domain",
627,"terneuzen.pasvanterneuzen.1","Terneuzen Pas van Terneuzen boei","Terneuzen Pas van Terneuzen boei","ETRS89",51.357777,3.747208,3.747208,51.357777,"core","southern_and_central_north_sea"
13892,"terneuzen.sluiskilbrug","Terneuzen, Sluiskilbrug","Terneuzen, Sluiskilbrug","ETRS89",51.294,3.8354,3.8354,51.294,"outside_domain",
18342,"terneuzen.westsluis","Terneuzen, westsluis","Terneuzen, westsluis","ETRS89",51.336898,3.815339,3.815339,51.336898,"outside_domain",
1361,"terneuzen.westsluis.buiten","Terneuzen, westsluis, buiten","Terneuzen, westsluis, buiten","ETRS89",51.337472,3.812564,3.812564,51.337472,"core","southern_and_central_north_sea"
13885,"terneuzen.westsluisinloop","Terneuzen, westsluis inloop","Terneuzen, westsluis inloop","ETRS89",51.326006,3.818972,3.818972,51.326006,"outside_domain",
5967,"terneuzen.westsluis.kanaalzijde","Terneuzen, westsluis, kanaalzijde","Terneuzen, westsluis, kanaalzijde","ETRS89",51.324309,3.819115,3.819115,51.324309,"outside_domain",
7724,"terneuzen.westsluislinkeroever","Terneuzen, westsluis linker oever","Terneuzen, westsluis linker oever","ETRS89",51.327788,3.81621,3.81621,51.327788,"outside_domain",
8584,"terneuzen.zuid","Terneuzen, zuid","Terneuzen, zuid","ETRS89",51.29972,3.832478,3.832478,51.29972,"outside_domain",
6240,"terschelling.100kmuitdekust","Terschelling, 100 km uit de kust","Terschelling, 100 km uit de kust","ETRS89",54.148726,4.34059,4.34059,54.148726,"core","southern_and_central_north_sea"
2110,"terschelling.10kmuitdekust","Terschelling, 10 km uit de kust","Terschelling, 10 km uit de kust","ETRS89",53.460377,5.09952,5.09952,53.460377,"core","southern_and_central_north_sea"
2686,"terschelling.135kmuitdekust","Terschelling, 135 km uit de kust","Terschelling, 135 km uit de kust","ETRS89",54.414843,4.03974,4.03974,54.414843,"core","southern_and_central_north_sea"
12743,"terschelling.175kmuitdekust","Terschelling, 175 km uit de kust","Terschelling, 175 km uit de kust","ETRS89",54.718461,3.690277,3.690277,54.718461,"core","southern_and_central_north_sea"
17380,"terschelling.20kmuitdekust","Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust","ETRS89",53.536359,5.02044,5.02044,53.536359,"core","southern_and_central_north_sea"
9639,"terschelling.235kmuitdekust","Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust","ETRS89",55.171526,3.156081,3.156081,55.171526,"core","southern_and_central_north_sea"
18512,"terschelling.275kmuitdekust","Terschelling, 275 km uit de kust","Terschelling, 275 km uit de kust","ETRS89",55.336686,3.098211,3.098211,55.336686,"core","southern_and_central_north_sea"
14075,"terschelling.30kmuitdekust","Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust","ETRS89",53.612733,4.939633,4.939633,53.612733,"core","southern_and_central_north_sea"
14914,"terschelling.40kmuitdekust","Terschelling, 40 km uit de kust","Terschelling, 40 km uit de kust","ETRS89",53.689154,4.853131,4.853131,53.689154,"core","southern_and_central_north_sea"
6942,"terschelling.4kmuitdekust","Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust","ETRS89",53.414543,5.149245,5.149245,53.414543,"core","southern_and_central_north_sea"
11210,"terschelling.50kmuitdekust","Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust","ETRS89",53.766773,4.765613,4.765613,53.766773,"core","southern_and_central_north_sea"
13595,"terschelling.60kmuitdekust","Terschelling, 60 km uit de kust","Terschelling, 60 km uit de kust","ETRS89",53.843327,4.687311,4.687311,53.843327,"core","southern_and_central_north_sea"
16380,"terschelling.70kmuitdekust","Terschelling, 70 km uit de kust","Terschelling, 70 km uit de kust","ETRS89",53.921038,4.608012,4.608012,53.921038,"core","southern_and_central_north_sea"
5298,"terschelling.amelanderduin.schellingerland.paal18tot30.nld5059","Terschelling, Amelander Duin, Schellingerland, paal 18 tot 30, NLD5059","Terschelling, Amelander Duin, Schellingerland, paal 18 tot 30, NLD5059","ETRS89",53.46246,5.50038,5.50038,53.46246,"core","southern_and_central_north_sea"
1502,"terschelling.badstrandwestaanzee","Terschelling, Badstrand West aan Zee","Terschelling, Badstrand West aan Zee","ETRS89",53.405252,5.251798,5.251798,53.405252,"core","southern_and_central_north_sea"
7835,"terschelling.hoorn","Terschelling, Hoorn","meteostation","ETRS89",53.391726,5.345122,5.345122,53.391726,"outside_domain",
18990,"terschelling.hoorn.midslandaanzee.paal11tot15.nld5061","Terschelling Hoorn - Midsland aan Zee, paal 11-15","NLD5061","ETRS89",53.4376,5.3739,5.3739,53.4376,"core","southern_and_central_north_sea"
16528,"terschelling.kweldervanstriep","Terschelling, kwelder van Striep","Seeryp","ETRS89",53.377737,5.309824,5.309824,53.377737,"core","southern_and_central_north_sea"
11224,"terschelling.midslandaanzee.kroonpolders.paal3tot11.nld5062","Terschelling, Midsland aan Zee, Kroonpolders, paal 3 tot 11, NLD5062","Terschelling, Midsland aan Zee, Kroonpolders, paal 3 tot 11, NLD5062","ETRS89",53.41672,5.20765,5.20765,53.41672,"core","southern_and_central_north_sea"
10077,"terschelling.noordzee","Terschelling, Noordzee","Terschelling, Noordzee","ETRS89",53.442486,5.333033,5.333033,53.442486,"core","southern_and_central_north_sea"
7961,"terschelling.schellingerland.hoorn.paal15tot18.nld5060","Terschelling, Schellingerland, Hoorn, paal 15 tot 18, NLD5060","Terschelling, Schellingerland, Hoorn, paal 15 tot 18, NLD5060","ETRS89",53.4376,5.3739,5.3739,53.4376,"core","southern_and_central_north_sea"
6775,"terschelling.sintjanshoekamelanderduin.paal","Terschelling Sint Janshoek Amelanderduin paal","Terschelling Sint Janshoek Amelanderduin paal","ETRS89",53.4192,5.54254,5.54254,53.4192,"core","southern_and_central_north_sea"
8061,"terschelling.strandafvalmeetnet","Terschelling, Strandafval Meetnet","NL004","ETRS89",53.424079,5.391721,5.391721,53.424079,"outside_domain",
3567,"terschelling.veerhavenmidsland","Terschelling veerhaven Midsland","Terschelling veerhaven Midsland","ETRS89",53.34861,5.24345,5.24345,53.34861,"core","southern_and_central_north_sea"
17352,"terschelling.wantij","Terschelling wantij","Terschelling wantij","ETRS89",53.325,5.53833,5.53833,53.325,"core","southern_and_central_north_sea"
14709,"terschelling.west","Terschelling, west","Terschelling, west","ETRS89",53.363045,5.220026,5.220026,53.363045,"core","southern_and_central_north_sea"
2309,"texel","Texel","Texel","ETRS89",53.029799,4.287567,4.287567,53.029799,"core","southern_and_central_north_sea"
11060,"texel.1kmuitdekust","Texel, 1 km uit de kust","Texel, 1 km uit de kust","ETRS89",53.115362,4.767021,4.767021,53.115362,"core","southern_and_central_north_sea"
10349,"texel.70kmuitdekust","Texel, 70 km uit de kust","Texel, 70 km uit de kust","ETRS89",53.500089,3.998656,3.998656,53.500089,"core","southern_and_central_north_sea"
13544,"texel.decocksdorp.deschorren.nld4045","Texel, De Cocksdorp, De Schorren, NLD4045","Texel, De Cocksdorp, De Schorren, NLD4045","ETRS89",53.14925,4.92288,4.92288,53.14925,"core","southern_and_central_north_sea"
3182,"texel.dekoog.deslufter.paal20tot25.nld4042","Texel, De Koog, De Slufter, paal 20 tot 25, NLD4042","Texel, De Koog, De Slufter, paal 20 tot 25, NLD4042","ETRS89",53.13085,4.75425,4.75425,53.13085,"core","southern_and_central_north_sea"
12336,"texel.deschorren.oostkaap.nld4046","Texel, De Schorren, oostkaap, NLD4046","Texel, De Schorren, oostkaap, NLD4046","ETRS89",53.10351,4.92686,4.92686,53.10351,"core","southern_and_central_north_sea"
12729,"texel.deslufter.vuurtoren.paal25tot32.nld4043","Texel, De Slufter, vuurtoren, paal 25 tot 32, NLD4043","Texel, De Slufter, vuurtoren, paal 25 tot 32, NLD4043","ETRS89",53.17808,4.81311,4.81311,53.17808,"core","southern_and_central_north_sea"
11393,"texel.hoornderslag.westerslag.paal10tot15.nld4040","Texel, Hoornderslag, westerslag, paal 10 tot 15, NLD4040","Texel, Hoornderslag, westerslag, paal 10 tot 15, NLD4040","ETRS89",53.04335,4.68504,4.68504,53.04335,"core","southern_and_central_north_sea"
3289,"texel.hors","Texelhors","Texelhors","ETRS89",52.995005,4.719873,4.719873,52.995005,"outside_domain",
11657,"texelhors","Texelhors","Texelhors","ETRS89",53.002591,4.735637,4.735637,53.002591,"outside_domain",
15902,"texel.lichtschip","Texel, lichtschip","Texel, lichtschip","ETRS89",53.027021,4.299789,4.299789,53.027021,"core","southern_and_central_north_sea"
5901,"texel.mokbaai.hoornderslag.dehors.paaltot10.nld4039","Texel, Mokbaai, Hoornderslag, De Hors, paal 0 tot 10, NLD4039","Texel, Mokbaai, Hoornderslag, De Hors, paal 0 tot 10, NLD4039","ETRS89",52.98667,4.69777,4.69777,52.98667,"core","southern_and_central_north_sea"
6320,"texel.noordzee","Texel, Noordzee","Texel, Noordzee","ETRS89",53.120612,4.733193,4.733193,53.120612,"core","southern_and_central_north_sea"
8328,"texel.oostkaap.oudeschild.nld4047","Texel, Oostkaap, Oudeschild, NLD4047","Texel, Oostkaap, Oudeschild, NLD4047","ETRS89",53.04981,4.89106,4.89106,53.04981,"core","southern_and_central_north_sea"
16064,"texel.oudeschild","Texel, Oudeschild","Texel, Oudeschild","ETRS89",53.038835,4.850192,4.850192,53.038835,"outside_domain",
836,"texel.oudeschild.thorntje.nld4048","Texel, Oudeschild, 't Horntje, NLD4048","Texel, Oudeschild, 't Horntje, NLD4048","ETRS89",53.01551,4.84095,4.84095,53.01551,"core","southern_and_central_north_sea"
2815,"texelstroom","Texelstroom","Texelstroom","ETRS89",53.019577,4.824649,4.824649,53.019577,"core","southern_and_central_north_sea"
13035,"texeltotvlielandtotgriendtotricheleilanden.nld4000","Texel tot Vlieland tot Griend tot Richel eilanden, NLD4000","Texel tot Vlieland tot Griend tot Richel eilanden, NLD4000","ETRS89",53.2,4.9,4.9,53.2,"core","southern_and_central_north_sea"
18036,"texel.vuurtoren.decocksdorp.paal32tot36.nld4044","Texel, vuurtoren, De Cocksdorp, paal 32 tot 36, NLD4044","Texel, vuurtoren, De Cocksdorp, paal 32 tot 36, NLD4044","ETRS89",53.18106,4.88947,4.88947,53.18106,"core","southern_and_central_north_sea"
3871,"texel.westerslag.dekoog.paal15tot20.nld4041","Texel, westerslag, De Koog, paal 15 tot 20, NLD4041","Texel, westerslag, De Koog, paal 15 tot 20, NLD4041","ETRS89",53.07964,4.70811,4.70811,53.07964,"core","southern_and_central_north_sea"
3244,"texel.westgat","Texel, Westgat","Texel, Westgat","ETRS89",52.940591,4.644484,4.644484,52.940591,"core","southern_and_central_north_sea"
3174,"tholen","Tholen","Tholen","ETRS89",51.536023,4.23326,4.23326,51.536023,"outside_domain",
6179,"tholen.2","Tholen, 02","Tholen, 02","ETRS89",51.515855,4.132053,4.132053,51.515855,"core","southern_and_central_north_sea"
4137,"tholen.bergsediepsluis","Tholen Bergsediepsluis","Tholen Bergsediepsluis","ETRS89",51.510197,4.173901,4.173901,51.510197,"core","southern_and_central_north_sea"
2965,"tholen.bergsediepsluis.buiten","Tholen, Bergse Diepsluis, buiten","west","ETRS89",51.511335,4.165743,4.165743,51.511335,"core","southern_and_central_north_sea"
