"search_run_id","source_family","provider","endpoint","api_version","license","method","request_text","query_hash_sha256","query_label","geographic_bounds","page_or_cursor","retrieved_utc","http_status","retry_max_tries","raw_response_path","checksum_sha256","size_bytes","content_type","records_returned","total_reported","pagination_complete"
"SEARCH-PLET-20260808T105059Z","PLET","DASSH","https://www.dassh.ac.uk/lifeforms/","documented web export interface, 2026-08-08","per underlying dataset","GET","https://www.dassh.ac.uk/lifeforms/","8e93fdf69c69682897253a9fd444a2d3e93e28c7879c041ea6c3e05073568d11","catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","catalogue","2026-08-08T10:51:00Z",200,4,"search_runs/SEARCH-PLET-20260808T105059Z/catalogue.html","369b7ab7a475c4c25a18149e8a4e3e35138b0ad8ef49007eeda23b89f9b4a616",53681,"text/html",56,,TRUE
"SEARCH-PLET-20260808T105059Z","PLET","DASSH","https://www.dassh.ac.uk/lifeforms/docs/automation_guidance.txt","documented web export interface, 2026-08-08","per underlying dataset","GET","https://www.dassh.ac.uk/lifeforms/docs/automation_guidance.txt","c539c6675e00e32939993d461b11889d6b835b56839675e3fbf7dd0a6d069c28","automation_guidance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","automation_guidance","2026-08-08T10:51:00Z",200,4,"search_runs/SEARCH-PLET-20260808T105059Z/automation_guidance.txt","ea6a9629d1b50b26855f9c935727260d7eb1b4d7c0d51f413aded3e93c9580c8",3832,"text/plain",1,,TRUE
"SEARCH-ICESDOME-20260808T105100Z","ICES DOME","ICES","https://dome.ices.dk/api/swagger/v1/swagger.json","OpenAPI v1","CC BY 4.0","GET","https://dome.ices.dk/api/swagger/v1/swagger.json","b1cbd49392a6218379dfbddf719a9fff4d26d4f2a99395ed8a7457e265596cf0","swagger","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","swagger","2026-08-08T10:51:00Z",200,4,"search_runs/SEARCH-ICESDOME-20260808T105100Z/swagger.json","564ed864e5592926d19509de3298ac0ee971b45799f1130d3c319e6023116412",39347,"application/json;charset=utf-8",1,,TRUE
"SEARCH-ICESDOME-20260808T105100Z","ICES DOME","ICES","https://dome.ices.dk/views/phytoplankton.aspx","OpenAPI v1","CC BY 4.0","GET","https://dome.ices.dk/views/phytoplankton.aspx","4fbe5f5b7aa8cd646d78d599af629c5b0d3deb97557245dc1808ebe2d2a728e3","phytoplankton_view","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","phytoplankton_view","2026-08-08T10:51:06Z",200,4,"search_runs/SEARCH-ICESDOME-20260808T105100Z/phytoplankton_view.html","1b8cf283e2f9e5185aa31d79f23be839b5513d1352e3f156fb513d0be9eefabf",84652,"text/html; charset=utf-8",1,,TRUE
"SEARCH-ICESDOME-20260808T105100Z","ICES DOME","ICES","https://dome.ices.dk/api/GetCommunity_GetListYears","OpenAPI v1","CC BY 4.0","GET","https://dome.ices.dk/api/GetCommunity_GetListYears","beca59d7ccfe076e83a0310a26a2ecb0a53d44c877eb3cc000d31c8af198cb81","community_years","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","community_years","2026-08-08T10:51:06Z",200,4,"search_runs/SEARCH-ICESDOME-20260808T105100Z/community_years.json","ac3118d3c98ed89172f7466d0bffedf98d3019cd02a1426f8db935b904d0fab6",995,"application/json; charset=utf-8",71,,TRUE
"SEARCH-ICESDOME-20260808T105100Z","ICES DOME","ICES","https://dome.ices.dk/api/Download/GetPPCachedViewTimestampPEGproduct","OpenAPI v1","CC BY 4.0","GET","https://dome.ices.dk/api/Download/GetPPCachedViewTimestampPEGproduct","3513c00fce20e6f66908171e15f065f6533876210b16f20f4b547dce0f43e961","phytoplankton_cache","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","phytoplankton_cache","2026-08-08T10:51:06Z",200,4,"search_runs/SEARCH-ICESDOME-20260808T105100Z/phytoplankton_cache.json","9aed7592df6a79bfceebb1d5da71b712915dd54ac67ca0dda23daab5dbf836c7",38,"application/json; charset=utf-8",1,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=phytoplankton","4282299fbd5a1fe7a1e2f11888241904f141ee68a95f6d6aeedc6550b18d07bb","phytoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:06Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_01_page_0001.json","94e0938ef659417499f570ef1173b2c33de73786f194b8ca60394a871e26402b",6649,"application/json;charset=UTF-8",4,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=Phaeocystis","4fb2a2ceddad11514d358d0ec71a3d82f87361c6de99d6e6d287d482fce337a4","Phaeocystis","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:09Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_02_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=diatom","20d2a36f3f662c31885bf375f6bab1b1c3bbf3514881653a7d470e5b5b4cabc0","diatom","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:11Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_03_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=dinoflagellate","d9b739a9a80fa985a5da2d6a3bde7e46d7d1671be358a3117acedfdc23fcac74","dinoflagellate","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:13Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_04_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=coccolithophore","619ba1e531d09b2a7fdc73a31b8f32504ef29cd98758ebd71637261f9d83ec12","coccolithophore","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:15Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_05_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=picoplankton","f0407407286476786b2a5825ce9c1eec6692a1301d0aa2f9345208293191b5d1","picoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:17Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_06_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=nanophytoplankton","248f838cb097f1186847cbc5482b7af9bd04bc0278988133cb8e4c9a35db857e","nanophytoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:19Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_07_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=abundance","691724508fdd17193b1a8b9ea8966af4ffdb2237ba968692d2e8fcb8f1d1d8b8","abundance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:19Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_08_page_0001.json","d42eb85d7641f4e2ef33209365b56888f08270c667f7065ad2b8c30d54575767",8182,"application/json;charset=UTF-8",5,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=biomass","75b51a78f4ed0d67914fa307a681b04233051e15414bc9cdeb0381a0cde8c251","biomass","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:19Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_09_page_0001.json","58e3b5b47414cce569c5c692d974b039a14242340b047fbac3c3500fc9cfe44f",4918,"application/json;charset=UTF-8",3,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=biovolume","0c253ef30d0a73b7faffa8d1a6a126ada44e9ef113dd950131c4341e4efb24f7","biovolume","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:21Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_10_page_0001.json","6ba1c3983c4fc1eb96e53f926621274cc7e9b687616e26dc3b1a75c0044fbcd4",163,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=carbon","1f83c1df6b8ed4cb39862defed462de7f09c7b2f633aaef5eb1d2a7776ee5221","carbon","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:21Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_11_page_0001.json","733e53c47b2ed649b055fb135bebca9be5d00a802a5f59ac81cebfecbd054159",2973,"application/json;charset=UTF-8",1,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=species%20composition","e9697e9cfbbe030c60d99c7934a9a03b1b6552be036c24a35b7a0776acf824e1","species composition","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:21Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_12_page_0001.json","711ceb324d0f5bb4bd099b2ee4774b9bce3bcbcd9a9f179c05205a11baec9b89",3744,"application/json;charset=UTF-8",1,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=bloom%20monitoring","c769660d715aae14166d56aa6e071fb7e296a04a2f307566c0fcc6d4f429a8ea","bloom monitoring","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:23Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_13_page_0001.json","091c0c9be2745ec9accbb6acedb06a235685d252ff397c94580872bd9ee34c57",193,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=chlorophyll","6e0ec5f578c7507e36e0562b187f7dd7b2f1d5f636a54e9bfa25ec17763bc033","chlorophyll","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:23Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_14_page_0001.json","653c111b71b67b848366e7ea5d0a594b6819992586f8dd14e759aa7dce000534",321571,"application/json;charset=UTF-8",116,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=pigment","ad77ad497e8d2e8f6a5bb3d4d923dd4cd573c2cb09f2661dc644413388233bde","pigment","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:23Z",200,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_15_page_0001.json","779eb497737fd9688df3189b3a9d0dd84e97445641096e4af5656217466b3970",188697,"application/json;charset=UTF-8",76,,TRUE
"SEARCH-EMODNET-20260808T105106Z","EMODnet ERDDAP","EMODnet","https://erddap.emodnet.eu/erddap/search/index.json","ERDDAP search/index.json","per dataset","GET","https://erddap.emodnet.eu/erddap/search/index.json?page=1&itemsPerPage=1000&searchFor=flow%20cytometry","8ea7f997fb349e711b8a534bfa4bd2b4f46d031fa3548664ef36c85d24b82bf2","flow cytometry","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:25Z",404,4,"search_runs/SEARCH-EMODNET-20260808T105106Z/query_16_page_0001.json","091c0c9be2745ec9accbb6acedb06a235685d252ff397c94580872bd9ee34c57",193,"text/plain;charset=UTF-8",0,,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Bacillariophyta&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","a4698e132a19233213d4c23b0c951a39be2168114dc4ad6c8ef7ac65a58fc2f4","Bacillariophyta","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:34Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_01.json","8ad6c80088e06e9e3c69589e547f090a4c168ef4e35c1151f778bce2cd39629c",262140,"application/json; charset=utf-8",59,59,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Dinoflagellata&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","6bc35deb3d6b368abc752bf9f566b33c7dc7ca18f37e7a87b25f831f8070515e","Dinoflagellata","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:36Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_02.json","8a9c2e7a076f2a40cc2fbb143b94df3c9b9973e2bf99f81d32c90a73b0a41144",683210,"application/json; charset=utf-8",151,151,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Haptophyta&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","fd859dc4663dbfac44097bec45b8aafccfe9f2c5f9dd67b5d4ec111af33dd7b7","Haptophyta","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:48Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_03.json","2d071bfd8b299ca3d023906a9f9262e8114dc6e9914b348e5c713ea6bb4cc38b",554909,"application/json; charset=utf-8",121,121,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Cyanobacteria&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","954c05635cbdb2e62139c0343691052b4273359ff325ce82d3024ed835d6ea12","Cyanobacteria","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:51:59Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_04.json","5ffc105c77eeb9a4f5cc117a81da8e254b9deb47181ca912a3824dbde5e0885e",494087,"application/json; charset=utf-8",123,123,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Chlorophyta&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","5040a4269a7bea53abc807c6ad1d4e32929bc30d60995667af2710cfdc36b73c","Chlorophyta","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:04Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_05.json","7386af9bd1a4708c349aaf087dbc0ae7c7710bb8c64005de21de92367ef0b246",882472,"application/json; charset=utf-8",208,208,TRUE
"SEARCH-OBIS-20260808T105125Z","OBIS","OBIS","https://api.obis.org/v3/dataset","OBIS v3","per dataset","GET","https://api.obis.org/v3/dataset?scientificname=Phaeocystis&geometry=POLYGON%20%28%28-5%2048%2C%2013.06914%2048%2C%2013.06914%2062%2C%20-5%2062%2C%20-5%2048%29%29","c5bc76f6168790280db605e1d16b21aa9d1662dae5f4b7455d9cccda4609c21b","Phaeocystis","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:06Z",200,4,"search_runs/SEARCH-OBIS-20260808T105125Z/taxon_06.json","eee029adee33d17be98a62c7503a4a7149f3289b9033e7371bfea8e218d41cdc",454802,"application/json; charset=utf-8",94,94,TRUE
"SEARCH-SMHISHARK-20260808T105206Z","SMHI SHARK","SMHI","https://shark.smhi.se/api/dataset/list.json","SHARK dataset list API","CC0 metadata; per dataset","GET","https://shark.smhi.se/api/dataset/list.json?datatype=Phytoplankton","238902bc770503892721d73092bdfba85a3b27f1029e5bbd7c555147d3851598","datatype=Phytoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:07Z",200,4,"search_runs/SEARCH-SMHISHARK-20260808T105206Z/phytoplankton.json","bf28fbd8434b4c9a927fe9a7c1ed57861d8bbb1b2cb4b2d9184c3d4274b6afbb",40301,"application/json; charset=utf-8",219,219,TRUE
"SEARCH-PANGAEA-20260808T105207Z","PANGAEA","PANGAEA","https://ws.pangaea.de/es/pangaea/panmd/_search","Elasticsearch panmd search/scroll","per dataset","GET","https://ws.pangaea.de/es/pangaea/panmd/_search?scroll=5m&q=%28%22phytoplankton%22%20OR%20%22Phaeocystis%22%20OR%20%22diatom%22%20OR%20%22dinoflagellate%22%20OR%20%22coccolithophore%22%20OR%20%22picoplankton%22%20OR%20%22nanophytoplankton%22%29%20AND%20%28%22North%20Sea%22%20OR%20%22Greater%20North%20Sea%22%20OR%20%22German%20Bight%22%20OR%20%22Dutch%20Continental%20Shelf%22%20OR%20%22Belgian%20Part%20of%20the%20North%20Sea%22%20OR%20%22Skagerrak%22%20OR%20%22Kattegat%22%29&size=250","c07c93180469a096d8152c4cedb2a02e9759eeec65a4c0b66e5e5fb42103c001","(""phytoplankton"" OR ""Phaeocystis"" OR ""diatom"" OR ""dinoflagellate"" OR ""coccolithophore"" OR ""picoplankton"" OR ""nanophytoplankton"") AND (""North Sea"" OR ""Greater North Sea"" OR ""German Bight"" OR ""Dutch Continental Shelf"" OR ""Belgian Part of the North Sea"" OR ""Skagerrak"" OR ""Kattegat"")","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","initial","2026-08-08T10:52:08Z",200,4,"search_runs/SEARCH-PANGAEA-20260808T105207Z/response_page_0001.json","583eb8a0984a6b234bde5f4abdde6c397a76fd0c5a4313bd09378aae4ef21360",12821175,"application/json; charset=UTF-8",250,966,TRUE
"SEARCH-PANGAEA-20260808T105207Z","PANGAEA","PANGAEA","https://ws.pangaea.de/es/_search/scroll","Elasticsearch panmd search/scroll","per dataset","POST","{""scroll"":""5m"",""scroll_id"":""DnF1ZXJ5VGhlbkZldGNoBQAAAAAAQAN0FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdRZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3AAAAAABAA3gWR3NHVlJCWlJRZXE1MFc1SlRWVVkydwAAAAAAQAN2FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdxZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3""}","db7aec4055e7fd76af0d54bb00ecf15f953403e766559867ed1261df6081ef5a","(""phytoplankton"" OR ""Phaeocystis"" OR ""diatom"" OR ""dinoflagellate"" OR ""coccolithophore"" OR ""picoplankton"" OR ""nanophytoplankton"") AND (""North Sea"" OR ""Greater North Sea"" OR ""German Bight"" OR ""Dutch Continental Shelf"" OR ""Belgian Part of the North Sea"" OR ""Skagerrak"" OR ""Kattegat"")","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","DnF1ZXJ5VGhlbkZldGNoBQAA","2026-08-08T10:52:11Z",200,4,"search_runs/SEARCH-PANGAEA-20260808T105207Z/response_page_0002.json","1fb7c27afb5f27964106aed56b0f0eb1b77998406ff0e19e7d4f7a1ac83810a3",28632166,"application/json; charset=UTF-8",250,966,TRUE
"SEARCH-PANGAEA-20260808T105207Z","PANGAEA","PANGAEA","https://ws.pangaea.de/es/_search/scroll","Elasticsearch panmd search/scroll","per dataset","POST","{""scroll"":""5m"",""scroll_id"":""DnF1ZXJ5VGhlbkZldGNoBQAAAAAAQAN0FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdRZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3AAAAAABAA3gWR3NHVlJCWlJRZXE1MFc1SlRWVVkydwAAAAAAQAN2FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdxZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3""}","db7aec4055e7fd76af0d54bb00ecf15f953403e766559867ed1261df6081ef5a","(""phytoplankton"" OR ""Phaeocystis"" OR ""diatom"" OR ""dinoflagellate"" OR ""coccolithophore"" OR ""picoplankton"" OR ""nanophytoplankton"") AND (""North Sea"" OR ""Greater North Sea"" OR ""German Bight"" OR ""Dutch Continental Shelf"" OR ""Belgian Part of the North Sea"" OR ""Skagerrak"" OR ""Kattegat"")","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","DnF1ZXJ5VGhlbkZldGNoBQAA","2026-08-08T10:52:18Z",200,4,"search_runs/SEARCH-PANGAEA-20260808T105207Z/response_page_0003.json","1aca35f92540741b79120bc9ea8d286bb6e98cc5fe35b8f3af5bc8860fea5d86",60375627,"application/json; charset=UTF-8",250,966,TRUE
"SEARCH-PANGAEA-20260808T105207Z","PANGAEA","PANGAEA","https://ws.pangaea.de/es/_search/scroll","Elasticsearch panmd search/scroll","per dataset","POST","{""scroll"":""5m"",""scroll_id"":""DnF1ZXJ5VGhlbkZldGNoBQAAAAAAQAN0FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdRZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3AAAAAABAA3gWR3NHVlJCWlJRZXE1MFc1SlRWVVkydwAAAAAAQAN2FkdzR1ZSQlpSUWVxNTBXNUpUVlVZMncAAAAAAEADdxZHc0dWUkJaUlFlcTUwVzVKVFZVWTJ3""}","db7aec4055e7fd76af0d54bb00ecf15f953403e766559867ed1261df6081ef5a","(""phytoplankton"" OR ""Phaeocystis"" OR ""diatom"" OR ""dinoflagellate"" OR ""coccolithophore"" OR ""picoplankton"" OR ""nanophytoplankton"") AND (""North Sea"" OR ""Greater North Sea"" OR ""German Bight"" OR ""Dutch Continental Shelf"" OR ""Belgian Part of the North Sea"" OR ""Skagerrak"" OR ""Kattegat"")","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","DnF1ZXJ5VGhlbkZldGNoBQAA","2026-08-08T10:52:23Z",200,4,"search_runs/SEARCH-PANGAEA-20260808T105207Z/response_page_0004.json","f933a21d3e94d22d9dc74401e7656f0554b3a5a32dc5f6a20881bdcc337f3366",55421121,"application/json; charset=UTF-8",216,966,TRUE
