"ds_id","monitoring_network","station_id","subregion_id","method_epoch","year","station_identity_state","first_date","last_date","sample_count","unique_sampling_days","median_gap_days","gap_p90_days","longest_gap_days"
"DS03","RWS_MWTL","SOELKKPDOT_bottom","outside_or_invalid","unknown_not_harmonized",2018,"provider_station","2018-05-22","2018-05-22",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_bottom","outside_or_invalid","unknown_not_harmonized",2019,"provider_station","2019-04-24","2019-04-24",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_bottom","outside_or_invalid","unknown_not_harmonized",2021,"provider_station","2021-06-17","2021-06-17",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_bottom","outside_or_invalid","unknown_not_harmonized",2022,"provider_station","2022-07-13","2022-07-13",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1990,"provider_station","1990-06-28","1990-06-28",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1991,"provider_station","1991-04-17","1991-09-30",11,11,15.5,20.7,27
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1992,"provider_station","1992-06-22","1992-09-15",4,4,27,33.4,35
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1993,"provider_station","1993-03-01","1993-10-05",15,15,14,22.4,28
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1994,"provider_station","1994-04-14","1994-09-27",10,10,14,30.8,42
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1995,"provider_station","1995-05-23","1995-09-11",9,9,14.5,16.5,20
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1996,"provider_station","1996-05-13","1996-08-26",8,8,14,18,21
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1997,"provider_station","1997-05-12","1997-09-03",9,9,14.5,16.8,21
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1998,"provider_station","1998-04-28","1998-08-19",9,9,14,14.6,16
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",1999,"provider_station","1999-04-26","1999-08-24",9,9,14,17.4,23
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2000,"provider_station","2000-04-27","2000-08-15",9,9,14,15,15
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2001,"provider_station","2001-04-18","2001-08-15",9,9,14,16.8,21
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2002,"provider_station","2002-04-17","2002-08-12",9,9,14.5,17.9,20
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2003,"provider_station","2003-04-14","2003-08-19",9,9,15,20.2,23
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2004,"provider_station","2004-04-13","2004-08-17",9,9,14.5,19.9,22
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2005,"provider_station","2005-04-25","2005-08-31",9,9,14.5,20.2,30
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2006,"provider_station","2006-04-26","2006-08-14",9,9,14,15.3,16
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2007,"provider_station","2007-04-25","2007-08-15",9,9,14,15.3,16
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2008,"provider_station","2008-05-06","2008-08-26",9,9,14,15.6,17
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2009,"provider_station","2009-05-06","2009-08-24",9,9,14,15.3,16
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2010,"provider_station","2010-05-03","2010-08-25",9,9,14,15.3,16
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2011,"provider_station","2011-05-02","2011-08-25",9,9,15,17,17
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2012,"provider_station","2012-05-02","2012-08-23",9,9,14,15.6,17
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2013,"provider_station","2013-05-01","2013-08-21",9,9,14,16.3,17
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2014,"provider_station","2014-05-01","2014-08-21",6,6,16,35.2,42
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2015,"provider_station","2015-06-08","2015-07-21",3,3,21.5,27.5,29
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2016,"provider_station","2016-06-06","2016-08-15",3,3,35,38.2,39
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2017,"provider_station","2017-04-24","2017-06-22",3,3,29.5,30.7,31
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2018,"provider_station","2018-05-22","2018-05-22",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2019,"provider_station","2019-04-24","2019-04-24",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2021,"provider_station","2021-06-17","2021-06-17",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_pycnocline","outside_or_invalid","unknown_not_harmonized",2022,"provider_station","2022-07-13","2022-07-13",1,1,,,
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1990,"provider_station","1990-05-01","1990-12-11",8,8,28,40,58
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1991,"provider_station","1991-01-08","1991-12-09",19,19,15,28,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1992,"provider_station","1992-01-13","1992-08-25",14,14,15,28,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1993,"provider_station","1993-03-01","1993-12-07",17,17,14,25.5,63
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1994,"provider_station","1994-01-18","1994-11-28",17,17,15.5,28.5,36
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1995,"provider_station","1995-01-04","1995-12-06",21,21,14.5,28.1,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1996,"provider_station","1996-02-12","1996-11-11",18,18,15,20.4,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1997,"provider_station","1997-02-20","1997-12-17",19,19,14,28.3,36
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1998,"provider_station","1998-01-07","1998-12-15",20,20,14,28,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",1999,"provider_station","1999-01-18","1999-12-20",20,20,14,29.4,35
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2000,"provider_station","2000-01-18","2000-12-14",20,20,14,28.2,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2001,"provider_station","2001-01-15","2001-12-12",20,20,14,28.4,35
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2002,"provider_station","2002-01-16","2002-12-09",20,20,15,27,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2003,"provider_station","2003-01-21","2003-12-09",20,20,15,24,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2004,"provider_station","2004-01-21","2004-12-16",20,20,14,27.4,37
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2005,"provider_station","2005-01-17","2005-12-19",19,19,15,28.3,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2006,"provider_station","2006-01-17","2006-12-18",20,20,14,28,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2007,"provider_station","2007-01-16","2007-12-17",20,20,15,28.2,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2008,"provider_station","2008-01-14","2008-12-16",20,20,14,28.2,31
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2009,"provider_station","2009-01-14","2009-12-15",20,20,15,28.2,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2010,"provider_station","2010-01-11","2010-12-15",19,19,14.5,29.3,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2011,"provider_station","2011-03-07","2011-09-20",14,14,15,17,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2012,"provider_station","2012-03-05","2012-09-20",14,14,14,16.6,30
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2013,"provider_station","2013-03-04","2013-09-18",14,14,14,16.8,31
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2014,"provider_station","2014-03-05","2014-09-17",14,14,14,16,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2015,"provider_station","2015-03-04","2015-09-15",14,14,14,16.8,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2016,"provider_station","2016-03-01","2016-09-12",14,14,14,16,27
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2017,"provider_station","2017-02-27","2017-09-11",14,14,14,16.8,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2018,"provider_station","2018-02-27","2018-09-11",14,14,14,15,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2019,"provider_station","2019-02-28","2019-09-11",14,14,14,15.8,26
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2020,"provider_station","2020-02-24","2020-09-07",14,14,14,16.6,28
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2021,"provider_station","2021-03-22","2021-10-18",14,14,15,24.2,29
"DS03","RWS_MWTL","SOELKKPDOT_surface","outside_or_invalid","unknown_not_harmonized",2022,"provider_station","2022-03-21","2022-09-20",13,13,14.5,16,27
"DS03","RWS_MWTL","TERNZBI20_surface","southern_and_central_north_sea","unknown_not_harmonized",2021,"provider_station","2021-05-25","2021-09-16",5,5,29,29,29
"DS03","RWS_MWTL","TERNZBI20_surface","southern_and_central_north_sea","unknown_not_harmonized",2022,"provider_station","2022-03-29","2022-09-13",7,7,27.5,30,31
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-01-03","1990-12-17",16,16,20,40.6,77
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-01-15","1991-12-10",13,13,24.5,42.2,49
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-14","1992-12-10",16,16,19,37.6,58
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-02-02","1993-11-16",13,13,21,34.9,57
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-11","1994-12-21",16,16,21,37.6,58
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-03-14","1995-11-08",14,14,21,27.6,36
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-01-16","1996-12-11",16,16,19,42,49
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-15","1997-12-23",13,13,20,56.8,57
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-13","1998-12-22",13,13,31,42,56
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-21","1999-12-28",12,12,20,54,104
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-20","2000-11-14",12,12,26,44,47
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-09","2001-12-12",12,12,28,55,78
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-08","2002-12-17",16,16,21,47.2,64
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-01-07","2003-11-11",14,14,23,35.8,39
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-03-10","2004-12-13",16,16,15,30,35
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-01-27","2005-12-20",16,16,21,33.2,47
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-01-10","2006-12-19",18,18,21,34,49
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-01-24","2007-12-18",15,15,20,46.8,58
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-02-13","2008-12-11",15,15,17.5,43.8,62
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-01-15","2009-12-08",18,18,20,28,29
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-01-13","2010-12-13",15,15,21,39.6,49
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-03-16","2011-09-20",13,13,15,21,29
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-03-14","2012-10-17",14,14,14,28.4,37
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-03-12","2013-10-15",14,14,20,21.8,22
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-03-11","2014-10-14",14,14,14,27.6,29
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-03-11","2015-10-14",14,14,15,26.8,28
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2016,"provider_station","2016-03-14","2016-10-11",13,13,15,28.1,35
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-03-14","2017-10-16",14,14,14,25.2,28
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-03-13","2018-10-16",13,13,14,33.5,36
"DS03","RWS_MWTL","TERSLG10_surface","southern_and_central_north_sea","unknown_not_harmonized",2019,"provider_station","2019-04-02","2019-10-29",14,14,15,18.4,33
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-05-16","1990-08-01",5,5,18,25.9,28
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-06-18","1991-09-05",4,4,22,32.4,35
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-06-25","1992-07-30",3,3,17.5,19.5,20
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-05-16","1995-10-03",8,8,21,27.2,35
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-05-29","1996-08-27",7,7,14,18,21
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-06-10","1997-08-27",6,6,15,18,20
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-05-19","1998-08-11",4,4,35,35,35
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-05-19","1999-08-25",7,7,15,24,27
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-05-16","2000-08-31",6,6,15,34.2,37
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-05-16","2001-08-29",7,7,14.5,28,28
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-05-16","2002-09-18",8,8,21,27.2,35
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-06-12","2003-08-26",4,4,14,41.2,48
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-05-12","2004-08-24",7,7,14,26,28
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-06-01","2005-08-17",6,6,14,18.8,22
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-05-10","2006-08-24",6,6,21,34,42
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-05-23","2007-08-28",6,6,21,21,21
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-05-14","2008-09-16",7,7,20.5,30.5,34
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-05-12","2009-08-12",7,7,14,18.5,22
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-05-19","2010-09-21",4,4,49,53.8,55
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-05-18","2011-08-17",4,4,35,35,35
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-05-24","2012-08-15",4,4,28,28.8,29
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-05-23","2013-08-14",4,4,29,32.2,33
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-06-24","2014-07-15",2,2,21,21,21
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-07-15","2015-07-15",1,1,,,
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-07-11","2017-07-11",1,1,,,
"DS03","RWS_MWTL","TERSLG100_bottom","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-07-17","2018-07-17",1,1,,,
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-05-16","1990-08-01",6,6,14,25.2,28
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-06-18","1991-09-05",4,4,22,32.4,35
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-06-25","1992-07-30",3,3,17.5,19.5,20
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-05-16","1995-10-03",8,8,21,27.2,35
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-05-29","1996-08-27",7,7,14,18,21
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-06-10","1997-08-27",6,6,15,18,20
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-05-19","1998-08-11",4,4,35,35,35
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-05-19","1999-08-25",7,7,15,24,27
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-05-16","2000-08-31",6,6,15,34.2,37
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-05-16","2001-08-29",7,7,14.5,28,28
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-05-16","2002-09-18",8,8,21,27.2,35
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-06-12","2003-08-26",4,4,14,41.2,48
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-05-12","2004-08-24",7,7,14,26,28
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2005,"provider_station","2005-06-01","2005-08-17",6,6,14,18.8,22
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2006,"provider_station","2006-05-10","2006-08-24",6,6,21,34,42
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2007,"provider_station","2007-05-23","2007-08-28",6,6,21,21,21
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2008,"provider_station","2008-05-14","2008-09-16",7,7,20.5,30.5,34
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2009,"provider_station","2009-05-12","2009-08-12",7,7,14,18.5,22
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2010,"provider_station","2010-05-19","2010-09-21",4,4,49,53.8,55
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2011,"provider_station","2011-03-16","2011-08-17",6,6,35,35.6,36
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2012,"provider_station","2012-05-24","2012-08-15",4,4,28,28.8,29
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2013,"provider_station","2013-05-23","2013-08-14",4,4,29,32.2,33
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2014,"provider_station","2014-06-24","2014-07-15",2,2,21,21,21
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2015,"provider_station","2015-07-15","2015-07-15",1,1,,,
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2017,"provider_station","2017-07-11","2017-07-11",1,1,,,
"DS03","RWS_MWTL","TERSLG100_pycnocline","southern_and_central_north_sea","unknown_not_harmonized",2018,"provider_station","2018-07-17","2018-07-17",1,1,,,
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1990,"provider_station","1990-01-01","1990-12-18",15,15,22,44.1,77
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1991,"provider_station","1991-02-05","1991-12-11",13,13,24.5,35.9,42
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1992,"provider_station","1992-01-14","1992-12-09",14,14,20,53.6,57
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1993,"provider_station","1993-02-02","1993-11-17",13,13,20.5,34.9,57
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1994,"provider_station","1994-01-11","1994-12-21",15,15,21,41.4,58
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1995,"provider_station","1995-03-14","1995-11-08",13,13,17.5,28.2,57
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1996,"provider_station","1996-02-27","1996-11-27",14,14,16,43.6,50
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1997,"provider_station","1997-01-15","1997-12-23",14,14,20,52,57
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1998,"provider_station","1998-01-13","1998-12-22",13,13,31.5,42,56
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",1999,"provider_station","1999-01-21","1999-12-28",12,12,21,54,104
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",2000,"provider_station","2000-01-25","2000-11-14",14,14,20,35.6,47
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",2001,"provider_station","2001-01-09","2001-12-11",11,11,21.5,59.9,113
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",2002,"provider_station","2002-01-09","2002-12-17",16,16,21,47.2,64
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",2003,"provider_station","2003-01-07","2003-11-11",14,14,23,34.8,36
"DS03","RWS_MWTL","TERSLG100_surface","southern_and_central_north_sea","unknown_not_harmonized",2004,"provider_station","2004-03-10","2004-12-13",16,16,15,30.6,36
