"ds_id","monitoring_network","independence_unit","duplicate_family","subregion_id","method_epoch","year","period_start","period_end","analysis_window","reference_tier","stage3_role","role_reason","stage5_compatibility_still_required","phy_c_inspected"
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-06","2009-12-21","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-06","2009-12-21","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-06","2009-12-21","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-06","2009-12-21","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-08","2010-12-30","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-08","2010-12-30","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-08","2010-12-30","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-08","2010-12-30","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-01-13","2011-12-19","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-01-13","2011-12-19","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-01-13","2011-12-19","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-01-13","2011-12-19","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-09","2012-12-11","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-09","2012-12-11","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-09","2012-12-11","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-09","2012-12-11","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2013,"2013-01-07","2013-12-17","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2013,"2013-01-07","2013-12-17","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2013,"2013-01-07","2013-12-17","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2013,"2013-01-07","2013-12-17","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2014,"2014-01-09","2014-12-15","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2014,"2014-01-09","2014-12-15","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2014,"2014-01-09","2014-12-15","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2014,"2014-01-09","2014-12-15","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-01-19","2015-12-03","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-01-19","2015-12-03","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-01-19","2015-12-03","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-01-19","2015-12-03","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-01-18","2016-12-19","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-01-18","2016-12-19","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-01-18","2016-12-19","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-01-18","2016-12-19","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-01-05","2017-12-11","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-01-05","2017-12-11","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-01-05","2017-12-11","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-01-05","2017-12-11","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-11","2018-12-17","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-11","2018-12-17","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-11","2018-12-17","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-11","2018-12-17","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-10","2019-12-18","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-10","2019-12-18","3_day","C","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-10","2019-12-18","7_day","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS16","MSS_STONEHAVEN","MSS_STONEHAVEN","DS16","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-10","2019-12-18","cadence_matched","C","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-08","2017-12-19","daily","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-08","2017-12-19","3_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-08","2017-12-19","7_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-08","2017-12-19","cadence_matched","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-30","2018-12-18","daily","C","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-30","2018-12-18","3_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-30","2018-12-18","7_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-30","2018-12-18","cadence_matched","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-02-20","2019-12-18","daily","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-02-20","2019-12-18","3_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-02-20","2019-12-18","7_day","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS10","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS10","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-02-20","2019-12-18","cadence_matched","C","secondary","lifeform_secondary_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2000,"2000-01-04","2000-12-04","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2000,"2000-01-04","2000-12-04","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2000,"2000-01-04","2000-12-04","7_day","E","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2000,"2000-01-04","2000-12-04","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2001,"2001-01-02","2001-12-03","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2001,"2001-01-02","2001-12-03","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2001,"2001-01-02","2001-12-03","7_day","E","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2001,"2001-01-02","2001-12-03","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2002,"2002-01-02","2002-12-30","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2002,"2002-01-02","2002-12-30","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2002,"2002-01-02","2002-12-30","7_day","E","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2002,"2002-01-02","2002-12-30","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-23","2003-12-29","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-23","2003-12-29","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-23","2003-12-29","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-23","2003-12-29","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2004,"2004-01-08","2004-12-29","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2004,"2004-01-08","2004-12-29","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2004,"2004-01-08","2004-12-29","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2004,"2004-01-08","2004-12-29","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2005,"2005-01-05","2005-12-21","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2005,"2005-01-05","2005-12-21","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2005,"2005-01-05","2005-12-21","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2005,"2005-01-05","2005-12-21","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-05","2006-12-28","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-05","2006-12-28","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-05","2006-12-28","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-05","2006-12-28","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-10","2007-12-27","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-10","2007-12-27","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-10","2007-12-27","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-10","2007-12-27","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-07","2008-12-23","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-07","2008-12-23","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-07","2008-12-23","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-07","2008-12-23","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-07","2009-12-22","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-07","2009-12-22","3_day","E","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-07","2009-12-22","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-07","2009-12-22","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-18","2010-12-21","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-18","2010-12-21","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-18","2010-12-21","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-18","2010-12-21","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-19","2011-12-20","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-19","2011-12-20","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-19","2011-12-20","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-19","2011-12-20","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-09","2012-12-18","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-09","2012-12-18","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-09","2012-12-18","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-09","2012-12-18","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-14","2013-12-18","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-14","2013-12-18","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-14","2013-12-18","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-14","2013-12-18","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-13","2014-12-16","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-13","2014-12-16","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-13","2014-12-16","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-13","2014-12-16","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-12","2015-12-15","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-12","2015-12-15","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-12","2015-12-15","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-12","2015-12-15","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-11","2016-12-20","daily","E","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-11","2016-12-20","3_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-11","2016-12-20","7_day","E","secondary","comparator_only",FALSE,FALSE
"DS11","VLIZ_LIFEWATCH","VLIZ_LIFEWATCH","DS11","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-11","2016-12-20","cadence_matched","E","secondary","comparator_only",FALSE,FALSE
