"file_name","raw_relative_path","source_rows","valid_coordinate_rows","valid_time_rows","chlorophyll_present_rows","qc_eligible_chlorophyll_rows","usable_secondary_rows","core_usable_rows","external_transfer_usable_rows","outside_domain_usable_rows","invalid_coordinate_usable_rows","first_datetime_utc","last_datetime_utc"
"HZG-Ferrybox_Cux-HarwNR10358.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10358.nc",5441,5441,5441,5441,5441,5441,5441,0,0,0,"2002-10-01T15:07:33Z","2002-10-02T06:22:35Z"
"HZG-Ferrybox_Harw-CuxNR10378.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10378.nc",5717,5717,5717,5717,5717,5717,5717,0,0,0,"2002-10-02T13:28:05Z","2002-10-03T05:20:45Z"
"HZG-Ferrybox_Cux-HarwNR10398.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10398.nc",5510,5510,5510,5510,5510,5510,5510,0,0,0,"2002-10-03T15:02:16Z","2002-10-04T06:33:05Z"
"HZG-Ferrybox_Harw-CuxNR10418.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10418.nc",5645,5645,5645,5645,5645,5645,5645,0,0,0,"2002-10-04T13:41:55Z","2002-10-05T05:22:33Z"
"HZG-Ferrybox_Cux-HarwNR10438.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10438.nc",5677,5677,5677,5677,5677,5677,5677,0,0,0,"2002-10-05T14:49:06Z","2002-10-06T06:35:04Z"
"HZG-Ferrybox_Harw-CuxNR10458.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10458.nc",5691,5691,5691,5691,5691,5691,5691,0,0,0,"2002-10-06T13:35:55Z","2002-10-07T05:24:13Z"
"HZG-Ferrybox_Cux-HarwNR10478.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10478.nc",5537,5537,5537,5537,5537,5537,5537,0,0,0,"2002-10-08T14:41:54Z","2002-10-09T06:15:23Z"
"HZG-Ferrybox_Harw-CuxNR10498.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10498.nc",5808,5808,5808,5808,5808,5808,5808,0,0,0,"2002-10-09T13:19:34Z","2002-10-10T05:27:25Z"
"HZG-Ferrybox_Cux-HarwNR10518.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10518.nc",5583,5583,5583,5583,5583,5583,5583,0,0,0,"2002-10-10T15:01:56Z","2002-10-11T06:35:24Z"
"HZG-Ferrybox_Harw-CuxNR10538.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10538.nc",5855,5855,5855,5855,5855,5855,5855,0,0,0,"2002-10-11T13:23:05Z","2002-10-12T05:40:55Z"
"HZG-Ferrybox_Cux-HarwNR10558.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10558.nc",5563,5563,5563,5563,5563,5563,5563,0,0,0,"2002-10-12T15:17:54Z","2002-10-13T06:49:54Z"
"HZG-Ferrybox_Harw-CuxNR10578.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10578.nc",5600,5600,5600,5600,5600,5600,5600,0,0,0,"2002-10-13T13:50:25Z","2002-10-14T05:26:15Z"
"HZG-Ferrybox_Cux-HarwNR10598.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10598.nc",5920,5920,5920,5920,5920,5920,5920,0,0,0,"2002-10-15T14:40:05Z","2002-10-16T07:09:04Z"
"HZG-Ferrybox_Harw-CuxNR10618.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10618.nc",5701,5701,5701,5701,5701,5701,5701,0,0,0,"2002-10-16T13:26:24Z","2002-10-17T05:21:15Z"
"HZG-Ferrybox_Cux-HarwNR10638.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10638.nc",5712,5712,5712,5712,5712,5712,5712,0,0,0,"2002-10-17T14:31:03Z","2002-10-18T06:26:37Z"
"HZG-Ferrybox_Harw-CuxNR10658.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10658.nc",5736,5736,5736,5736,5736,5736,5736,0,0,0,"2002-10-18T13:21:05Z","2002-10-19T05:22:25Z"
"HZG-Ferrybox_Cux-HarwNR10678.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10678.nc",5705,5705,5705,5705,5705,5705,5705,0,0,0,"2002-10-19T14:32:04Z","2002-10-20T06:27:24Z"
"HZG-Ferrybox_Harw-CuxNR10698.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10698.nc",5720,5720,5720,5720,5720,5720,5720,0,0,0,"2002-10-20T13:46:36Z","2002-10-21T05:41:54Z"
"HZG-Ferrybox_Cux-HarwNR10718.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10718.nc",5707,5707,5707,5707,5707,5707,5707,0,0,0,"2002-10-22T14:32:15Z","2002-10-23T06:27:05Z"
"HZG-Ferrybox_Harw-CuxNR10738.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10738.nc",5718,5718,5718,5718,5718,5718,5718,0,0,0,"2002-10-23T13:27:15Z","2002-10-24T05:25:46Z"
"HZG-Ferrybox_Cux-HarwNR10758.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10758.nc",5766,5766,5766,5766,5766,5766,5766,0,0,0,"2002-10-24T14:31:06Z","2002-10-25T06:31:54Z"
"HZG-Ferrybox_Harw-CuxNR10778.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10778.nc",5685,5685,5685,5685,5685,5685,5685,0,0,0,"2002-10-25T13:30:55Z","2002-10-26T05:24:55Z"
"HZG-Ferrybox_Cux-HarwNR10798.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10798.nc",6229,6229,6229,6229,6229,6229,6229,0,0,0,"2002-10-26T14:36:14Z","2002-10-27T07:59:46Z"
"HZG-Ferrybox_Harw-CuxNR10818.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10818.nc",5383,5383,5383,5383,5383,5383,5383,0,0,0,"2002-10-28T13:34:35Z","2002-10-29T04:39:05Z"
"HZG-Ferrybox_Cux-HarwNR10838.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10838.nc",5662,5662,5662,5662,5662,5662,5662,0,0,0,"2002-10-29T15:43:25Z","2002-10-30T07:33:25Z"
"HZG-Ferrybox_Harw-CuxNR10858.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10858.nc",5695,5695,5695,5695,5695,5695,5695,0,0,0,"2002-10-30T14:35:44Z","2002-10-31T06:24:43Z"
"HZG-Ferrybox_Cux-HarwNR10878.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10878.nc",5644,5644,5644,5644,5644,5644,5644,0,0,0,"2002-10-31T15:52:05Z","2002-11-01T07:32:35Z"
"HZG-Ferrybox_Harw-CuxNR10898.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10898.nc",5688,5688,5688,5688,5688,5688,5688,0,0,0,"2002-11-01T14:33:05Z","2002-11-02T06:20:55Z"
"HZG-Ferrybox_Cux-HarwNR10918.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR10918.nc",5668,5668,5668,5668,5668,5668,5668,0,0,0,"2002-11-02T16:07:44Z","2002-11-03T07:52:15Z"
"HZG-Ferrybox_Harw-CuxNR10938.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR10938.nc",5722,5722,5722,5722,5722,5722,5722,0,0,0,"2002-11-03T14:29:45Z","2002-11-04T06:23:14Z"
"HZG-Ferrybox_Cux-HarwNR3349.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3349.nc",6389,6389,6389,6389,6389,6389,6389,0,0,0,"2003-10-16T16:28:37Z","2003-10-17T10:15:37Z"
"HZG-Ferrybox_Harw-CuxNR3350.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3350.nc",6401,6401,6401,6401,6401,6401,6401,0,0,0,"2003-10-17T16:26:34Z","2003-10-18T10:15:45Z"
"HZG-Ferrybox_Cux-HarwNR3351.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3351.nc",6350,6350,6350,6350,6350,6350,6350,0,0,0,"2003-10-18T16:33:45Z","2003-10-19T10:14:08Z"
"HZG-Ferrybox_Harw-CuxNR3352.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3352.nc",6168,6168,6168,6168,6168,6168,6168,0,0,0,"2003-10-19T16:57:27Z","2003-10-20T10:19:56Z"
"HZG-Ferrybox_Cux-HarwNR3353.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3353.nc",5881,5881,5881,5881,5881,5881,5881,0,0,0,"2003-10-20T17:25:08Z","2003-10-21T10:17:28Z"
"HZG-Ferrybox_Harw-CuxNR3354.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3354.nc",5969,5969,5969,5969,5969,5969,5969,0,0,0,"2003-10-21T16:21:41Z","2003-10-22T09:53:07Z"
"HZG-Ferrybox_Cux-HarwNR3355.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3355.nc",1061,1061,1061,1061,1061,1061,1061,0,0,0,"2003-10-22T16:27:58Z","2003-10-23T10:07:58Z"
"HZG-Ferrybox_Cux-HarwNR3356.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3356.nc",6344,6344,6344,6344,6344,6344,6344,0,0,0,"2003-10-24T16:25:35Z","2003-10-25T10:12:58Z"
"HZG-Ferrybox_Harw-CuxNR3357.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3357.nc",1122,1122,1122,1122,1122,1122,1122,0,0,0,"2003-10-25T16:18:00Z","2003-10-26T11:10:00Z"
"HZG-Ferrybox_Cux-HarwNR3358.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3358.nc",5603,5603,5603,5603,5603,5603,5603,0,0,0,"2003-10-26T18:27:51Z","2003-10-27T11:11:41Z"
"HZG-Ferrybox_Harw-CuxNR3359.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3359.nc",4862,4862,4862,4862,4835,4835,4835,0,0,0,"2003-10-27T17:45:48Z","2003-10-28T11:12:53Z"
"HZG-Ferrybox_Cux-HarwNR3360.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3360.nc",6383,6383,6383,6383,6383,6383,6383,0,0,0,"2003-10-28T17:22:06Z","2003-10-29T11:10:07Z"
"HZG-Ferrybox_Harw-CuxNR3361.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3361.nc",6302,6302,6302,6302,6302,6302,6302,0,0,0,"2003-10-29T17:20:17Z","2003-10-30T11:10:38Z"
"HZG-Ferrybox_Cux-HarwNR3362.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3362.nc",6379,6379,6379,6379,6379,6379,6379,0,0,0,"2003-10-30T17:22:25Z","2003-10-31T11:13:07Z"
"HZG-Ferrybox_Harw-CuxNR3363.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3363.nc",6054,6054,6054,6054,6054,6054,6054,0,0,0,"2003-10-31T17:56:18Z","2003-11-01T11:13:25Z"
"HZG-Ferrybox_Cux-HarwNR1.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR1.nc",6098,6098,6098,6098,6065,6065,6065,0,0,0,"2003-11-01T17:31:39Z","2003-11-02T11:51:02Z"
"HZG-Ferrybox_Harw-CuxNR2.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2.nc",5360,5360,5360,5360,5360,5360,5360,0,0,0,"2003-11-02T17:31:13Z","2003-11-03T10:55:26Z"
"HZG-Ferrybox_Cux-HarwNR3.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3.nc",4476,4476,4476,4476,0,0,0,0,0,0,"2003-11-04T18:51:16Z","2003-11-05T11:17:55Z"
"HZG-Ferrybox_Harw-CuxNR4.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4.nc",5651,5651,5651,5651,5603,5603,5603,0,0,0,"2003-11-05T17:30:15Z","2003-11-06T11:10:19Z"
"HZG-Ferrybox_Cux-HarwNR5.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR5.nc",5764,5764,5764,5764,5707,5707,5707,0,0,0,"2003-11-06T18:25:57Z","2003-11-07T11:16:41Z"
"HZG-Ferrybox_Cux-HarwNR6.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6.nc",6051,6051,6051,6051,6051,6051,6051,0,0,0,"2003-11-08T17:30:46Z","2003-11-09T11:10:05Z"
"HZG-Ferrybox_Harw-CuxNR7.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7.nc",5460,5460,5460,5459,5459,5459,5459,0,0,0,"2003-11-09T17:24:14Z","2003-11-10T10:57:36Z"
"HZG-Ferrybox_Cux-HarwNR8.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR8.nc",1745,1745,1745,1745,1745,1745,1745,0,0,0,"2003-11-11T17:34:15Z","2003-11-11T23:00:14Z"
"HZG-Ferrybox_Harw-CuxNR9.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR9.nc",3251,3251,3251,3251,3251,3251,3251,0,0,0,"2003-11-12T01:16:24Z","2003-11-12T11:16:15Z"
"HZG-Ferrybox_Cux-HarwNR11.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR11.nc",5244,5244,5244,5244,5244,5244,5244,0,0,0,"2003-11-13T17:59:51Z","2003-11-14T11:23:04Z"
"HZG-Ferrybox_Harw-CuxNR12.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR12.nc",5281,5281,5281,5281,5281,5281,5281,0,0,0,"2003-11-14T17:25:15Z","2003-11-15T11:12:35Z"
"HZG-Ferrybox_Harw-CuxNR14.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR14.nc",5829,5829,5829,5829,5829,5829,5829,0,0,0,"2003-11-19T17:50:24Z","2003-11-20T11:00:46Z"
"HZG-Ferrybox_Harw-CuxNR15.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR15.nc",5614,5614,5614,5614,5614,5614,5614,0,0,0,"2003-11-21T18:05:25Z","2003-11-22T11:05:34Z"
"HZG-Ferrybox_Cux-HarwNR16.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR16.nc",5950,5950,5950,5950,5950,5950,5950,0,0,0,"2003-11-22T17:23:34Z","2003-11-23T11:15:25Z"
"HZG-Ferrybox_Harw-CuxNR17.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR17.nc",1733,1733,1733,1733,1733,1733,1733,0,0,0,"2003-11-24T05:34:45Z","2003-11-24T11:04:56Z"
"HZG-Ferrybox_Cux-HarwNR18.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR18.nc",6398,6398,6398,6398,6398,6398,6398,0,0,0,"2003-11-25T16:29:45Z","2003-11-26T10:17:55Z"
"HZG-Ferrybox_Harw-CuxNR19.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR19.nc",6326,6326,6326,6325,6325,6325,6325,0,0,0,"2003-11-26T16:16:16Z","2003-11-27T09:59:15Z"
"HZG-Ferrybox_Cux-HarwNR20.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR20.nc",6420,6420,6420,6419,6419,6419,6419,0,0,0,"2003-11-27T16:16:35Z","2003-11-28T10:12:44Z"
"HZG-Ferrybox_Harw-CuxNR21.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR21.nc",6324,6324,6324,6324,6324,6324,6324,0,0,0,"2003-11-28T16:18:26Z","2003-11-29T09:58:24Z"
"HZG-Ferrybox_Cux-HarwNR22.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR22.nc",6385,6385,6385,6385,6385,6385,6385,0,0,0,"2003-11-29T16:19:44Z","2003-11-30T10:10:16Z"
"HZG-Ferrybox_Harw-CuxNR23.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR23.nc",6271,6271,6271,6271,6271,6271,6271,0,0,0,"2003-11-30T16:19:45Z","2003-12-01T10:00:46Z"
"HZG-Ferrybox_Cux-HarwNR24.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR24.nc",5817,5817,5817,5817,5817,5817,5817,0,0,0,"2003-12-02T16:20:04Z","2003-12-03T10:21:25Z"
"HZG-Ferrybox_Harw-CuxNR25.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR25.nc",5823,5823,5823,5823,5823,5823,5823,0,0,0,"2003-12-03T16:31:04Z","2003-12-04T10:04:26Z"
"HZG-Ferrybox_Cux-HarwNR26.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR26.nc",5910,5910,5910,5910,5910,5910,5910,0,0,0,"2003-12-04T16:23:33Z","2003-12-05T10:15:54Z"
"HZG-Ferrybox_Harw-CuxNR27.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR27.nc",5719,5719,5719,5719,5719,5719,5719,0,0,0,"2003-12-07T16:36:34Z","2003-12-08T10:00:46Z"
"HZG-Ferrybox_Cux-HarwNR28.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR28.nc",5872,5872,5872,5872,5872,5872,5872,0,0,0,"2003-12-09T16:25:16Z","2003-12-10T10:08:25Z"
"HZG-Ferrybox_Harw-CuxNR29.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR29.nc",5846,5846,5846,5846,5846,5846,5846,0,0,0,"2003-12-10T16:32:44Z","2003-12-11T10:07:24Z"
"HZG-Ferrybox_Cux-HarwNR30.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR30.nc",5825,5825,5825,5825,5825,5825,5825,0,0,0,"2003-12-11T16:32:55Z","2003-12-12T10:08:14Z"
"HZG-Ferrybox_Cux-HarwNR31.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR31.nc",6711,6711,6711,6711,6711,6711,6711,0,0,0,"2003-12-13T16:59:24Z","2003-12-14T13:02:54Z"
"HZG-Ferrybox_Cux-HarwNR32.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR32.nc",6109,6109,6109,6109,6109,6109,6109,0,0,0,"2003-12-16T16:32:35Z","2003-12-17T10:46:53Z"
"HZG-Ferrybox_Harw-CuxNR33.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR33.nc",5871,5871,5871,5871,5871,5871,5871,0,0,0,"2003-12-17T16:44:05Z","2003-12-18T10:10:55Z"
"HZG-Ferrybox_Cux-HarwNR34.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR34.nc",5676,5676,5676,5676,5676,5676,5676,0,0,0,"2003-12-18T17:13:34Z","2003-12-19T10:17:55Z"
"HZG-Ferrybox_Harw-CuxNR35.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR35.nc",5843,5843,5843,5843,5843,5843,5843,0,0,0,"2003-12-19T16:32:05Z","2003-12-20T09:59:25Z"
"HZG-Ferrybox_Cux-HarwNR36.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR36.nc",1730,1730,1730,1730,1730,1730,1730,0,0,0,"2003-12-20T16:45:45Z","2003-12-20T21:56:55Z"
"HZG-Ferrybox_Cux-HarwNR37.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR37.nc",6065,6065,6065,6065,6065,6065,6065,0,0,0,"2003-12-23T03:24:35Z","2003-12-23T21:13:25Z"
"HZG-Ferrybox_Harw-CuxNR38.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR38.nc",5527,5527,5527,5527,5527,5527,5527,0,0,0,"2003-12-23T21:28:46Z","2003-12-24T14:26:47Z"
"HZG-Ferrybox_Harw-CuxNR39.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR39.nc",5538,5538,5538,5538,5538,5538,5538,0,0,0,"2003-12-26T17:48:04Z","2003-12-27T10:07:24Z"
"HZG-Ferrybox_Cux-HarwNR40.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR40.nc",6244,6244,6244,6244,6244,6244,6244,0,0,0,"2003-12-27T16:31:34Z","2003-12-28T10:47:35Z"
"HZG-Ferrybox_Harw-CuxNR41.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR41.nc",6052,6052,6052,6052,6052,6052,6052,0,0,0,"2003-12-28T16:30:36Z","2003-12-29T10:07:46Z"
"HZG-Ferrybox_Cux-HarwNR42.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR42.nc",6080,6080,6080,6080,6080,6080,6080,0,0,0,"2003-12-29T16:31:06Z","2003-12-30T10:12:44Z"
"HZG-Ferrybox_Harw-CuxNR43.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR43.nc",6082,6082,6082,6082,6082,6082,6082,0,0,0,"2003-12-30T16:22:43Z","2003-12-31T10:01:44Z"
"HZG-Ferrybox_Cux-HarwNR44.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR44.nc",6192,6192,6192,6192,6192,6192,6192,0,0,0,"2003-12-31T16:26:45Z","2004-01-01T10:19:56Z"
"HZG-Ferrybox_Harw-CuxNR45.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR45.nc",6017,6017,6017,6017,6017,6017,6017,0,0,0,"2004-01-01T16:33:06Z","2004-01-02T09:57:45Z"
"HZG-Ferrybox_Cux-HarwNR46.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR46.nc",6099,6099,6099,6099,6099,6099,6099,0,0,0,"2004-01-02T16:41:05Z","2004-01-03T10:19:16Z"
"HZG-Ferrybox_Cux-HarwNR47.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR47.nc",5648,5648,5648,5648,5648,5648,5648,0,0,0,"2004-01-07T16:41:35Z","2004-01-08T10:05:35Z"
"HZG-Ferrybox_Harw-CuxNR48.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR48.nc",5994,5994,5994,5994,5994,5994,5994,0,0,0,"2004-01-08T16:24:34Z","2004-01-09T10:12:35Z"
"HZG-Ferrybox_Cux-HarwNR49.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR49.nc",6281,6281,6281,6281,6281,6281,6281,0,0,0,"2004-01-09T16:29:43Z","2004-01-10T11:01:16Z"
